4.14634  0.868104 2.02265
4.17073  0.611604 2.02265
4.19512  0.429528 2.02265
4.21951  0.436199 2.02265
4.2439  0.345481 2.02265
4.26829  0.157562 2.02265
4.29268  0.0150716 2.02265
4.31707  0.23075 2.02265
4.34146  0.133725 2.02265
4.36585  0.266604 2.02265
4.39024  -0.0671296 2.02265
4.41463  -0.145403 2.02265
4.43902  -0.279366 2.02265
4.46341  -0.163948 2.02265
4.4878  -0.107321 2.02265
4.5122  -0.159031 2.02265
4.53659  -0.152333 2.02265
4.56098  0.397182 2.02265
4.58537  0.952558 2.02265
4.60976  0.919279 2.02265
4.63415  0.661249 2.02265
4.65854  0.944532 2.02265
4.68293  1.12116 2.02265
4.70732  1.38101 2.02265
4.73171  1.69466 2.02265
4.7561  1.90026 2.02265
4.78049  1.94621 2.02265
4.80488  1.88375 2.15314
4.82927  1.58301 2.15314
4.85366  1.37444 2.15314
4.87805  1.35161 2.15314
4.90244  0.947602 2.15314
4.92683  0.676418 2.15314
4.95122  0.732729 2.15314
4.97561  0.411557 2.15314
5  0.242794 2.15314
5.02439  0.104765 2.15314
5.04878  0.0856099 2.15314
5.07317  -0.0784659 2.15314
5.09756  -0.285445 2.15314
5.12195  -0.629272 2.15314
5.14634  -0.429536 2.15314
5.17073  -0.107322 2.15314
5.19512  0.200188 2.15314
5.21951  -0.0540283 2.15314
5.2439  -0.0478289 2.15314
5.26829  -0.211892 2.15314
5.29268  -0.214883 2.15314
5.31707  -0.251524 2.15314
5.34146  -0.116863 2.15314
5.36585  -0.136965 2.15314
5.39024  0.369555 2.15314
5.41463  0.156039 2.15314
5.43902  -0.0530707 2.15314
5.46341  0.241804 2.15314
5.4878  -0.0749011 2.15314
5.5122  -0.281761 2.15314
5.53659  -0.00131629 2.15314
5.56098  -0.185578 2.15314
5.58537  -0.382033 2.15314
5.60976  -0.443022 2.15314
5.63415  -0.611408 2.15314
5.65854  -0.507555 2.15314
5.68293  0.151294 2.15314
5.70732  0.135915 2.15314
5.73171  0.509393 2.15314
5.7561  0.983832 2.15314
5.78049  0.807256 2.15314
5.80488  0.605019 2.15314
5.82927  0.29702 2.15314
5.85366  0.4037 2.15314
5.87805  0.474345 2.15314
5.90244  0.19089 2.15314
5.92683  0.0288358 2.15314
5.95122  0.0773126 2.15314
5.97561  0.070343 2.15314
6  -0.187598 2.15314
6.02439  0.129612 2.15314
6.04878  0.491981 2.15314
6.07317  0.458977 2.15314
6.09756  0.43179 2.15314
6.12195  0.645918 2.15314
6.14634  0.896644 2.15314
6.17073  1.20641 2.15314
6.19512  0.757206 2.15314
6.21951  0.757212 2.15314
6.2439  0.883165 2.15314
6.26829  0.561759 2.15314
6.29268  0.0147468 2.15314
6.31707  0.121232 2.15314
6.34146  0.134898 2.15314
6.36585  0.255593 2.15314
6.39024  0.421969 2.15314
6.41463  0.672209 2.15314
6.43902  0.99212 2.15314
6.46341  0.773991 2.15314
6.4878  0.43555 2.15314
6.5122  0.238319 2.15314
6.53659  0.490503 2.15314
6.56098  0.360143 2.15314
6.58537  0.642819 2.15314
6.60976  0.459096 2.15314
6.63415  0.365918 2.15314
6.65854  0.363639 2.15314
6.68293  0.396454 2.15314
6.70732  0.57408 2.15314
6.73171  0.458466 2.15314
6.7561  0.44937 2.15314
6.78049  0.412856 2.15314
6.80488  0.548958 2.15314
6.82927  0.526683 2.15314
6.85366  0.206149 2.15314
6.87805  0.426428 2.15314
6.90244  0.29081 2.15314
6.92683  0.0173175 2.15314
6.95122  0.138744 2.15314
6.97561  -0.420365 2.15314
7  -0.600001 2.15314
7.02439  -0.711059 2.15314
7.04878  -0.493547 2.15314
7.07317  -0.525329 2.15314
7.09756  -0.675354 2.15314
7.12195  -0.438594 2.15314
7.14634  -0.265202 2.15314
7.17073  -0.410653 2.15314
7.19512  -0.241447 2.15314
7.21951  -0.00121694 2.15314
7.2439  0.153845 2.15314
7.26829  0.384613 2.15314
7.29268  0.786422 2.15314
7.31707  1.04463 2.15314
7.34146  0.713678 2.15314
7.36585  0.409997 2.15314
7.39024  -0.0630225 2.15314
7.41463  0.161748 2.15314
7.43902  0.497945 2.15314
7.46341  0.416859 2.15314
7.4878  0.649506 2.15314
7.5122  0.590125 2.15314
7.53659  0.290586 2.15314
7.56098  0.354347 2.15314
7.58537  0.220723 2.15314
7.60976  -0.0640711 2.15314
7.63415  0.251088 2.15314
7.65854  0.623946 2.15314
7.68293  0.712784 2.15314
7.70732  0.807151 2.15314
7.73171  1.13726 2.15314
7.7561  1.24953 2.15314
7.78049  1.29234 2.15314
7.80488  1.23824 2.15314
7.82927  1.24582 2.15314
7.85366  1.62312 2.15314
7.87805  1.48759 2.15314
7.90244  1.60832 2.15314
7.92683  1.27501 2.15314
7.95122  0.999845 2.15314
7.97561  1.11621 2.15314
8  1.19369 2.15314
8.02439  1.24233 2.15314
8.04878  1.36547 2.15314
8.07317  1.36559 2.15314
8.09756  0.872684 2.15314
8.12195  0.687721 2.15314
8.14634  0.699209 2.15314
8.17073  0.522199 2.15314
8.19512  0.468808 2.15314
8.21951  0.742202 2.15314
8.2439  0.504526 2.15314
8.26829  0.632569 2.15314
8.29268  0.409195 2.15314
8.31707  0.429357 2.15314
8.34146  0.743068 2.15314
8.36585  0.82977 2.15314
8.39024  0.496401 2.15314
8.41463  0.423287 2.15314
8.43902  0.166997 2.15314
8.46341  0.450379 2.15314
8.4878  0.847697 2.15314
8.5122  1.07203 2.15314
8.53659  0.765076 2.15314
8.56098  0.69944 2.15314
8.58537  0.927681 2.15314
8.60976  0.90992 2.15314
8.63415  1.05977 2.15314
8.65854  1.44646 2.15314
8.68293  1.08576 2.15314
8.70732  0.915917 2.15314
8.73171  0.58823 2.15314
8.7561  0.497151 2.15314
8.78049  0.632586 2.15314
8.80488  0.845596 2.15314
8.82927  1.39725 2.15314
8.85366  1.36383 2.15314
8.87805  1.41539 2.15314
8.90244  1.49693 2.15314
8.92683  1.55225 2.15314
8.95122  1.82761 2.15314
8.97561  1.74664 2.15314
9  1.84763 2.15314
9.02439  1.71883 2.15314
9.04878  2.19458 2.15314
9.07317  2.09146 2.15314
9.09756  1.69981 2.15314
9.12195  2.03703 2.15314
9.14634  2.02037 2.15314
9.17073  1.88026 2.15314
9.19512  2.25169 2.15314
9.21951  2.36124 2.15314
9.2439  2.42528 2.29636
9.26829  2.45473 2.41602
9.29268  2.28148 2.41602
9.31707  2.5847 2.41602
9.34146  3.15945 2.66401
9.36585  3.09142 3.54802
9.39024  3.33005 3.54802
9.41463  3.30129 3.54802
9.43902  3.48092 3.54802
9.46341  3.52197 3.54802
9.4878  3.62516 3.54802
9.5122  3.16379 3.54802
9.53659  3.09054 3.54802
9.56098  2.84444 3.54802
9.58537  3.11336 3.54802
9.60976  3.17323 3.54802
9.63415  3.21687 3.54802
9.65854  3.33907 3.54802
9.68293  3.36609 3.54802
9.70732  3.14486 3.54802
9.73171  3.0019 3.54802
9.7561  2.79765 3.54802
9.78049  2.95994 3.54802
9.80488  3.01674 3.54802
9.82927  2.88124 3.54802
9.85366  2.97617 3.54802
9.87805  2.9772 3.54802
9.90244  2.70109 3.54802
9.92683  2.27693 3.54802
9.95122  1.89755 3.54802
9.97561  2.09728 3.54802
10  2.01098 3.54802
10.0244  1.43785 3.54802
10.0488  1.39894 3.54802
10.0732  1.22433 3.54802
10.0976  1.56967 3.54802
10.122  1.78268 3.54802
10.1463  2.14968 3.54802
10.1707  2.25555 3.54802
10.1951  2.15676 3.54802
10.2195  2.00758 3.54802
10.2439  2.21507 3.54802
10.2683  2.59026 3.54802
10.2927  2.68896 3.54802
10.3171  3.12181 3.54802
10.3415  3.25109 3.54802
10.3659  3.28696 3.54802
10.3902  3.05782 3.54802
10.4146  2.93021 3.54802
10.439  3.21288 3.54802
10.4634  3.05781 3.54802
10.4878  2.97071 3.54802
10.5122  2.8276 3.54802
10.5366  3.1864 3.54802
10.561  2.69796 3.54802
10.5854  2.98762 3.54802
10.6098  2.71315 3.54802
10.6341  2.61477 3.54802
10.6585  2.80059 3.54802
10.6829  2.62801 3.54802
10.7073  2.55384 3.54802
10.7317  2.86434 3.54802
10.7561  2.96151 3.54802
10.7805  2.94955 3.54802
10.8049  3.07249 3.54802
10.8293  3.06405 3.54802
10.8537  3.09812 3.54802
10.878  2.7939 3.54802
10.9024  2.62226 3.54802
10.9268  2.58559 3.54802
10.9512  2.3557 3.54802
10.9756  2.19618 3.54802
11  2.17114 3.54802
11.0244  2.27643 3.54802
11.0488  2.42388 3.54802
11.0732  2.49435 3.54802
11.0976  3.00275 3.54802
11.122  2.94972 3.54802
11.1463  2.6678 3.54802
11.1707  2.65513 3.54802
11.1951  2.85435 3.54802
11.2195  2.9208 3.54802
11.2439  3.15116 3.54802
11.2683  3.2001 3.54802
11.2927  2.7984 3.54802
11.3171  2.61417 3.54802
11.3415  2.43391 3.54802
11.3659  2.42512 3.54802
11.3902  2.60589 3.54802
11.4146  2.55933 3.54802
11.439  2.53618 3.54802
11.4634  2.41791 3.54802
11.4878  2.49858 3.54802
11.5122  3.05066 3.54802
11.5366  3.48621 3.54802
11.561  3.63019 3.54802
11.5854  3.54293 3.78945
11.6098  3.85265 3.78945
11.6341  3.99186 4.17222
11.6585  4.23149 4.17222
11.6829  4.10462 4.17222
11.7073  4.40838 4.17222
11.7317  4.23501 4.62009
11.7561  4.37194 4.62009
11.7805  4.34205 4.62009
11.8049  4.32526 4.62009
11.8293  4.64039 4.62009
11.8537  4.32427 4.93858
11.878  4.39141 4.93858
11.9024  4.22024 4.93858
11.9268  4.20367 4.93858
11.9512  4.24719 4.93858
11.9756  4.04377 4.93858
12  3.76879 4.93858
12.0244  3.97248 4.93858
12.0488  3.92228 4.93858
12.0732  4.40411 4.93858
12.0976  4.07411 4.93858
12.122  3.88488 4.93858
12.1463  3.82881 4.93858
12.1707  3.94551 4.93858
12.1951  3.98119 4.93858
12.2195  4.13365 4.93858
12.2439  4.64126 4.93858
12.2683  4.78359 4.93858
12.2927  4.62094 4.93858
12.3171  4.7986 4.93858
12.3415  4.913 4.93858
12.3659  4.73804 5.04884
12.3902  4.6384 5.04884
12.4146  4.90528 5.04884
12.439  5.14686 5.04884
12.4634  5.40856 5.25916
12.4878  5.11383 5.46994
12.5122  5.17304 5.46994
12.5366  4.82877 5.46994
12.561  4.47513 5.46994
12.5854  4.42299 5.46994
12.6098  4.67423 5.46994
12.6341  4.89578 5.46994
12.6585  4.94262 5.46994
12.6829  4.65904 5.46994
12.7073  4.64365 5.46994
12.7317  4.71931 5.46994
12.7561  4.29026 5.46994
12.7805  4.21192 5.46994
12.8049  4.51975 5.46994
12.8293  4.75459 5.46994
12.8537  5.09426 5.46994
12.878  5.05837 5.46994
12.9024  4.48846 5.46994
12.9268  4.41513 5.46994
12.9512  4.33683 5.46994
12.9756  4.41608 5.46994
13  4.21847 5.46994
13.0244  3.99311 5.46994
13.0488  3.9451 5.46994
13.0732  3.65145 5.46994
13.0976  3.65748 5.46994
13.122  3.93629 5.46994
13.1463  3.9887 5.46994
13.1707  4.11307 5.46994
13.1951  4.34535 5.46994
13.2195  4.57604 5.46994
13.2439  4.50856 5.46994
13.2683  4.45546 5.46994
13.2927  3.83166 5.46994
13.3171  4.08753 5.46994
13.3415  4.04442 5.46994
13.3659  3.79855 5.46994
13.3902  3.98566 5.46994
13.4146  4.00707 5.46994
13.439  4.27459 5.46994
13.4634  4.3121 5.46994
13.4878  4.44356 5.46994
13.5122  4.24138 5.46994
13.5366  3.85333 5.46994
13.561  3.88167 5.46994
13.5854  4.02355 5.46994
13.6098  4.07222 5.46994
13.6341  3.73598 5.46994
13.6585  3.59124 5.46994
13.6829  3.44375 5.46994
13.7073  3.4188 5.46994
13.7317  3.48098 5.46994
13.7561  3.33984 5.46994
13.7805  3.4152 5.46994
13.8049  3.46086 5.46994
13.8293  3.7901 5.46994
13.8537  3.85183 5.46994
13.878  3.61802 5.46994
13.9024  3.61699 5.46994
13.9268  3.58327 5.46994
13.9512  3.74527 5.46994
13.9756  3.60868 5.46994
14  3.49907 5.46994
14.0244  4.26061 5.46994
14.0488  4.08424 5.46994
14.0732  4.2776 5.46994
14.0976  4.36687 5.46994
14.122  4.62219 5.46994
14.1463  4.86097 5.46994
14.1707  5.07496 5.46994
14.1951  4.74759 5.46994
14.2195  4.38002 5.46994
14.2439  4.81302 5.46994
14.2683  4.86138 5.46994
14.2927  4.80979 5.46994
14.3171  4.90502 5.46994
14.3415  5.57841 5.46994
14.3659  5.4637 5.75667
14.3902  5.70799 5.75667
14.4146  5.45303 5.82443
14.439  5.70027 5.82443
14.4634  6.01903 5.82443
14.4878  6.14352 6.17172
14.5122  6.45744 6.17556
14.5366  6.66813 6.67529
14.561  6.60262 6.67529
14.5854  6.63148 6.67647
14.6098  6.80863 6.67647
14.6341  7.18942 6.82996
14.6585  7.39567 7.4407
14.6829  7.21541 7.4407
14.7073  7.29083 7.4407
14.7317  6.93722 7.4536
14.7561  6.85975 7.4536
14.7805  6.34807 7.4536
14.8049  6.21262 7.4536
14.8293  6.21775 7.4536
14.8537  6.20137 7.4536
14.878  6.36491 7.4536
14.9024  6.55532 7.4536
14.9268  6.44737 7.4536
14.9512  6.65525 7.4536
14.9756  6.84426 7.4536
15  6.7603 7.4536
15.0244  6.79675 7.4536
15.0488  6.13056 7.4536
15.0732  6.4449 7.4536
15.0976  6.5492 7.4536
15.122  5.91149 7.4536
15.1463  5.92512 7.4536
15.1707  5.95282 7.4536
15.1951  5.69716 7.4536
15.2195  5.75349 7.4536
15.2439  5.91529 7.4536
15.2683  5.58794 7.4536
15.2927  5.52013 7.4536
15.3171  5.51403 7.4536
15.3415  5.75343 7.4536
15.3659  5.95475 7.4536
15.3902  5.73837 7.4536
15.4146  5.7904 7.4536
15.439  6.15494 7.4536
15.4634  6.10427 7.4536
15.4878  6.32444 7.4536
15.5122  6.38347 7.4536
15.5366  6.6192 7.4536
15.561  6.52623 7.4536
15.5854  6.63993 7.4536
15.6098  6.35487 7.4536
15.6341  6.09206 7.4536
15.6585  6.55788 7.4536
15.6829  6.29678 7.4536
15.7073  6.51646 7.4536
15.7317  6.5634 7.4536
15.7561  6.13975 7.4536
15.7805  6.29051 7.4536
15.8049  6.24083 7.4536
15.8293  5.75965 7.4536
15.8537  5.73337 7.4536
15.878  5.34188 7.4536
15.9024  5.37006 7.4536
15.9268  5.58579 7.4536
15.9512  5.41998 7.4536
15.9756  5.46111 7.4536
16  5.2521 7.4536
16.0244  5.73007 7.4536
16.0488  5.69342 7.4536
16.0732  5.50466 7.4536
16.0976  5.37295 7.4536
16.122  5.82697 7.4536
16.1463  6.02957 7.4536
16.1707  5.8832 7.4536
16.1951  5.80815 7.4536
16.2195  6.46054 7.4536
16.2439  6.23506 7.4536
16.2683  6.48237 7.4536
16.2927  6.34384 7.4536
16.3171  6.2322 7.4536
16.3415  6.4336 7.4536
16.3659  6.83411 7.4536
16.3902  6.67415 7.4536
16.4146  6.40985 7.4536
16.439  6.44975 7.4536
16.4634  6.61137 7.4536
16.4878  6.53163 7.4536
16.5122  6.9392 7.4536
16.5366  6.88579 7.4536
16.561  7.1168 7.4536
16.5854  6.75894 7.4536
16.6098  6.86865 7.4536
16.6341  6.92921 7.4536
16.6585  6.90249 7.4536
16.6829  6.85931 7.4536
16.7073  6.86206 7.4536
16.7317  7.23386 7.4536
16.7561  7.28822 7.4536
16.7805  7.25202 7.4536
16.8049  7.44052 7.4536
16.8293  7.34175 7.4536
16.8537  7.23227 7.4536
16.878  7.16598 7.4536
16.9024  6.87183 7.4536
16.9268  7.17222 7.4536
16.9512  7.30486 7.4536
16.9756  7.35402 7.4536
17  7.24466 7.4536
17.0244  7.26324 7.4536
17.0488  6.7444 7.4536
17.0732  6.5184 7.4536
17.0976  6.31504 7.4536
17.122  6.35997 7.4536
17.1463  6.03944 7.4536
17.1707  6.0428 7.4536
17.1951  6.21842 7.4536
17.2195  6.71924 7.4536
17.2439  6.55665 7.4536
17.2683  5.94558 7.4536
17.2927  5.61175 7.4536
17.3171  5.14997 7.4536
17.3415  5.40408 7.4536
17.3659  5.21585 7.4536
17.3902  4.88803 7.4536
17.4146  4.97774 7.4536
17.439  5.25919 7.4536
17.4634  5.13875 7.4536
17.4878  5.27208 7.4536
17.5122  5.3716 7.4536
17.5366  5.47533 7.4536
17.561  5.39977 7.4536
17.5854  5.20922 7.4536
17.6098  5.49395 7.4536
17.6341  5.63817 7.4536
17.6585  5.39767 7.4536
17.6829  5.878 7.4536
17.7073  5.66142 7.4536
17.7317  5.5843 7.4536
17.7561  5.32465 7.4536
17.7805  5.41767 7.4536
17.8049  5.44947 7.4536
17.8293  5.49816 7.4536
17.8537  5.50369 7.4536
17.878  5.68633 7.4536
17.9024  5.97223 7.4536
17.9268  6.07431 7.4536
17.9512  5.95607 7.4536
17.9756  5.93995 7.4536
18  5.96957 7.4536
18.0244  6.01372 7.4536
18.0488  6.43462 7.4536
18.0732  6.44573 7.4536
18.0976  6.6508 7.4536
18.122  6.45496 7.4536
18.1463  6.51977 7.4536
18.1707  6.40279 7.4536
18.1951  6.66444 7.4536
18.2195  6.67892 7.4536
18.2439  6.80488 7.4536
18.2683  6.49759 7.4536
18.2927  6.21823 7.4536
18.3171  6.16533 7.4536
18.3415  6.655 7.4536
18.3659  6.49556 7.4536
18.3902  6.26299 7.4536
18.4146  6.34398 7.4536
18.439  6.19141 7.4536
18.4634  5.85058 7.4536
18.4878  5.60135 7.4536
18.5122  5.5593 7.4536
18.5366  5.60283 7.4536
18.561  5.16815 7.4536
18.5854  5.03074 7.4536
18.6098  4.66847 7.4536
18.6341  5.23603 7.4536
18.6585  5.24665 7.4536
18.6829  5.30945 7.4536
18.7073  5.15156 7.4536
18.7317  5.01481 7.4536
18.7561  4.54693 7.4536
18.7805  4.86586 7.4536
18.8049  4.80165 7.4536
18.8293  4.76714 7.4536
18.8537  5.01658 7.4536
18.878  5.20169 7.4536
18.9024  4.86696 7.4536
18.9268  5.14973 7.4536
18.9512  5.21944 7.4536
18.9756  4.99 7.4536
19  5.21507 7.4536
19.0244  4.76441 7.4536
19.0488  5.01472 7.4536
19.0732  4.9526 7.4536
19.0976  5.28024 7.4536
19.122  5.30306 7.4536
19.1463  5.42209 7.4536
19.1707  5.53052 7.4536
19.1951  5.62061 7.4536
19.2195  5.43813 7.4536
19.2439  5.28032 7.4536
19.2683  5.42329 7.4536
19.2927  5.07309 7.4536
19.3171  5.21031 7.4536
19.3415  5.20872 7.4536
19.3659  5.16998 7.4536
19.3902  5.11687 7.4536
19.4146  4.96406 7.4536
19.439  4.53391 7.4536
19.4634  4.46946 7.4536
19.4878  4.56663 7.4536
19.5122  5.12757 7.4536
19.5366  5.23815 7.4536
19.561  5.29531 7.4536
19.5854  4.978 7.4536
19.6098  5.05059 7.4536
19.6341  5.1739 7.4536
19.6585  5.11417 7.4536
19.6829  4.84509 7.4536
19.7073  4.83988 7.4536
19.7317  5.05953 7.4536
19.7561  4.71786 7.4536
19.7805  4.92304 7.4536
19.8049  5.45503 7.4536
19.8293  5.54539 7.4536
19.8537  5.6988 7.4536
19.878  5.97017 7.4536
19.9024  6.24359 7.4536
19.9268  5.93649 7.4536
19.9512  6.25642 7.4536
19.9756  6.34243 7.4536
20  6.28368 7.4536
20.0244  6.34539 7.4536
20.0488  6.02453 7.4536
20.0732  6.11345 7.4536
20.0976  6.13981 7.4536
20.122  6.19613 7.4536
20.1463  6.12704 7.4536
20.1707  5.98625 7.4536
20.1951  5.88936 7.4536
20.2195  5.91362 7.4536
20.2439  6.07048 7.4536
20.2683  6.02179 7.4536
20.2927  6.10533 7.4536
20.3171  5.99822 7.4536
20.3415  6.03787 7.4536
20.3659  6.02998 7.4536
20.3902  6.1782 7.4536
20.4146  6.31422 7.4536
20.439  6.01401 7.4536
20.4634  5.67687 7.4536
20.4878  5.54844 7.4536
20.5122  5.87372 7.4536
20.5366  6.05298 7.4536
20.561  5.9685 7.4536
20.5854  6.16291 7.4536
20.6098  6.2279 7.4536
20.6341  6.43035 7.4536
20.6585  6.55388 7.4536
20.6829  6.90391 7.4536
20.7073  7.12069 7.4536
20.7317  7.12471 7.4536
20.7561  6.9605 7.4536
20.7805  6.99964 7.4536
20.8049  7.27099 7.4536
20.8293  7.59452 7.4536
20.8537  7.80721 7.78973
20.878  7.61425 7.86688
20.9024  7.48855 7.86688
20.9268  7.34594 7.86688
20.9512  7.66502 7.86688
20.9756  7.31361 7.86688
21  7.43334 7.86688
21.0244  7.4536 7.86688
21.0488  7.67122 7.86688
21.0732  7.41936 7.86688
21.0976  7.49213 7.86688
21.122  7.16142 7.86688
21.1463  6.94498 7.86688
21.1707  6.9337 7.86688
21.1951  6.51927 7.86688
21.2195  6.52904 7.86688
21.2439  6.29737 7.86688
21.2683  6.11763 7.86688
21.2927  6.08775 7.86688
21.3171  6.07194 7.86688
21.3415  6.38138 7.86688
21.3659  6.36858 7.86688
21.3902  6.63478 7.86688
21.4146  6.95258 7.86688
21.439  6.75677 7.86688
21.4634  6.5421 7.86688
21.4878  6.59911 7.86688
21.5122  6.77412 7.86688
21.5366  6.97633 7.86688
21.561  6.7949 7.86688
21.5854  6.84804 7.86688
21.6098  7.06707 7.86688
21.6341  7.1475 7.86688
21.6585  7.64619 7.86688
21.6829  7.5885 7.86688
21.7073  7.67605 7.86688
21.7317  8.02716 7.86688
21.7561  7.71423 7.9767
21.7805  7.98669 7.9767
21.8049  7.70086 7.9767
21.8293  7.90155 7.9767
21.8537  7.69442 8.04404
21.878  7.57459 8.04404
21.9024  7.53089 8.04404
21.9268  7.56442 8.04404
21.9512  7.38794 8.04404
21.9756  7.68215 8.04404
22  7.70744 8.04404
22.0244  7.60247 8.04404
22.0488  7.59412 8.04404
22.0732  7.38343 8.04404
22.0976  7.96375 8.04404
22.122  8.15239 8.05542
22.1463  7.95197 8.21461
22.1707  7.61941 8.21461
22.1951  7.85679 8.21461
22.2195  7.74891 8.21461
22.2439  8.37131 8.21461
22.2683  8.51548 8.77118
22.2927  8.57657 8.77118
22.3171  8.40197 8.77118
22.3415  8.34222 8.77118
22.3659  8.14501 8.77118
22.3902  8.42381 8.77118
22.4146  8.47398 8.77118
22.439  8.58873 8.77118
22.4634  7.95513 8.77118
22.4878  7.89496 8.77118
22.5122  7.7991 8.77118
22.5366  7.80918 8.77118
22.561  8.07016 8.77118
22.5854  7.91272 8.77118
22.6098  7.88848 8.77118
22.6341  8.05873 8.77118
22.6585  8.02955 8.77118
22.6829  7.71703 8.77118
22.7073  7.33642 8.77118
22.7317  7.7315 8.77118
22.7561  7.74061 8.77118
22.7805  7.58283 8.77118
22.8049  7.21063 8.77118
